anime_name,stats,mal_id,mal_link,detail_link,image_url
Double Decker! Doug & Kirill,"{'Length (in words)': '28895', 'Words (per minute)': '85.5', 'Unique words': '4609', 'Unique words (used once)': '2495', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '13.6', 'Unique kanji': '1257', 'Difficulty': '9/10'}",37496,https://myanimelist.net/anime/37496/Double_Decker_Doug___Kirill,anime/211/double-decker-doug-kirill,https://cdn.myanimelist.net/images/anime/1299/95783.jpg
,,,,,
Accel World,"{'Length (in words)': '40939', 'Words (per minute)': '71.7', 'Unique words': '5675', 'Unique words (used once)': '2966', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '9.9', 'Unique kanji': '1443', 'Difficulty': '9/10'}",11759,https://myanimelist.net/anime/11759/Accel_World,anime/60/accel-world,https://cdn.myanimelist.net/images/anime/8/38155.jpg
,,,,,
Buddy Complex,"{'Length (in words)': '23447', 'Words (per minute)': '75.8', 'Unique words': '3720', 'Unique words (used once)': '1926', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '12.0', 'Unique kanji': '1134', 'Difficulty': '9/10'}",21437,https://myanimelist.net/anime/21437/Buddy_Complex,anime/410/buddy-complex,https://cdn.myanimelist.net/images/anime/12/57303.jpg
,,,,,
Toaru Majutsu no Index,"{'Length (in words)': '42262', 'Words (per minute)': '74.4', 'Unique words': '5546', 'Unique words (used once)': '2803', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '9.7', 'Unique kanji': '1381', 'Difficulty': '9/10'}",4654,https://myanimelist.net/anime/4654/Toaru_Majutsu_no_Index,anime/710/toaru-majutsu-no-index,https://cdn.myanimelist.net/images/anime/2/75533.jpg
,,,,,
Hanasakeru Seishounen,"{'Length (in words)': '69422', 'Words (per minute)': '72.8', 'Unique words': '7049', 'Unique words (used once)': '3450', 'Unique words (used once %)': '48%', 'Unique words (per minute)': '7.4', 'Unique kanji': '1519', 'Difficulty': '9/10'}",5835,https://myanimelist.net/anime/5835/Hanasakeru_Seishounen,anime/301/hanasakeru-seishounen,https://cdn.myanimelist.net/images/anime/6/22695.jpg
,,,,,
07-Ghost,"{'Length (in words)': '34314', 'Words (per minute)': '58.0', 'Unique words': '4403', 'Unique words (used once)': '2210', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '7.4', 'Unique kanji': '1330', 'Difficulty': '9/10'}",5525,https://myanimelist.net/anime/5525/07-Ghost,anime/50/07-ghost,https://cdn.myanimelist.net/images/anime/3/22605.jpg
,,,,,
Dr. Stone,"{'Length (in words)': '41491', 'Words (per minute)': '72.8', 'Unique words': '5464', 'Unique words (used once)': '2585', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '9.5', 'Unique kanji': '1330', 'Difficulty': '9/10'}",38691,https://myanimelist.net/anime/38691/Dr_Stone,anime/386/dr-stone,https://cdn.myanimelist.net/images/anime/1613/102576.jpg
,,,,,
Fate Stay Night: Unlimited Blade Works S2,"{'Length (in words)': '21577', 'Words (per minute)': '70.2', 'Unique words': '3464', 'Unique words (used once)': '1890', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '11.2', 'Unique kanji': '1129', 'Difficulty': '9/10'}",28701,https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season,anime/316/fate-stay-night-unlimited-blade-works-s2,https://cdn.myanimelist.net/images/anime/11/72863.jpg
,,,,,
Utawarerumono,"{'Length (in words)': '37009', 'Words (per minute)': '61.9', 'Unique words': '4579', 'Unique words (used once)': '2328', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '7.6', 'Unique kanji': '1294', 'Difficulty': '9/10'}",856,https://myanimelist.net/anime/856/Utawarerumono,anime/749/utawarerumono,https://cdn.myanimelist.net/images/anime/9/24605.jpg
,,,,,
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,"{'Length (in words)': '26864', 'Words (per minute)': '80.8', 'Unique words': '4503', 'Unique words (used once)': '2407', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '13.5', 'Unique kanji': '1352', 'Difficulty': '9/10'}",38959,https://myanimelist.net/anime/38959/Lord_El-Melloi_II_Sei_no_Jikenbo__Rail_Zeppelin_Grace_Note,anime/382/lord-el-melloi-ii-sei-no-jikenbo-rail-zeppelin-grace-note,https://cdn.myanimelist.net/images/anime/1107/111530.jpg
,,,,,
Tokyo Ravens,"{'Length (in words)': '37455', 'Words (per minute)': '65.4', 'Unique words': '5645', 'Unique words (used once)': '2945', 'Unique words (used once %)': '52%', 'Unique words (per minute)': '9.8', 'Unique kanji': '1518', 'Difficulty': '9/10'}",16011,https://myanimelist.net/anime/16011/Tokyo_Ravens,anime/39/tokyo-ravens,https://cdn.myanimelist.net/images/anime/13/75094.jpg
,,,,,
Ingress,"{'Length (in words)': '13255', 'Words (per minute)': '52.6', 'Unique words': '2425', 'Unique words (used once)': '1331', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '9.6', 'Unique kanji': '926', 'Difficulty': '9/10'}",37438,https://myanimelist.net/anime/37438/Ingress_the_Animation,anime/302/ingress,https://cdn.myanimelist.net/images/anime/1944/93421.jpg
,,,,,
Ushio to Tora (TV) S2,"{'Length (in words)': '22542', 'Words (per minute)': '73.8', 'Unique words': '3194', 'Unique words (used once)': '1694', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '10.4', 'Unique kanji': '1039', 'Difficulty': '9/10'}",31098,https://myanimelist.net/anime/31098/Ushio_to_Tora_TV_2nd_Season,anime/1476/ushio-to-tora-tv-s2,https://cdn.myanimelist.net/images/anime/4/78567.jpg
,,,,,
Classroom Crisis,"{'Length (in words)': '28478', 'Words (per minute)': '89.8', 'Unique words': '4896', 'Unique words (used once)': '2475', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '15.4', 'Unique kanji': '1388', 'Difficulty': '9/10'}",30383,https://myanimelist.net/anime/30383/Classroom%E2%98%86Crisis,anime/396/classroom-crisis,https://cdn.myanimelist.net/images/anime/12/74397.jpg
,,,,,
Banana Fish,"{'Length (in words)': '45544', 'Words (per minute)': '82.2', 'Unique words': '5858', 'Unique words (used once)': '3004', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.5', 'Unique kanji': '1397', 'Difficulty': '9/10'}",36649,https://myanimelist.net/anime/36649/Banana_Fish,anime/129/banana-fish,https://cdn.myanimelist.net/images/anime/1190/93472.jpg
,,,,,
Black Lagoon - Roberta's Blood Trail,"{'Length (in words)': '15063', 'Words (per minute)': '90.1', 'Unique words': '3569', 'Unique words (used once)': '2214', 'Unique words (used once %)': '62%', 'Unique words (per minute)': '21.3', 'Unique kanji': '1133', 'Difficulty': '9/10'}",4901,https://myanimelist.net/anime/4901/Black_Lagoon__Robertas_Blood_Trail,anime/377/black-lagoon-roberta-s-blood-trail,https://cdn.myanimelist.net/images/anime/8/75529.jpg
,,,,,
Kaiji S2,"{'Length (in words)': '40386', 'Words (per minute)': '70.7', 'Unique words': '5457', 'Unique words (used once)': '2670', 'Unique words (used once %)': '48%', 'Unique words (per minute)': '9.5', 'Unique kanji': '1369', 'Difficulty': '9/10'}",10271,https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen,anime/550/kaiji-s2,https://cdn.myanimelist.net/images/anime/10/30599.jpg
,,,,,
Kaiji,"{'Length (in words)': '43033', 'Words (per minute)': '73.6', 'Unique words': '5356', 'Unique words (used once)': '2600', 'Unique words (used once %)': '48%', 'Unique words (per minute)': '9.1', 'Unique kanji': '1310', 'Difficulty': '9/10'}",3002,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor,anime/574/kaiji,https://cdn.myanimelist.net/images/anime/12/80032.jpg
,,,,,
Bungou Stay Dogs,"{'Length (in words)': '22574', 'Words (per minute)': '79.5', 'Unique words': '4340', 'Unique words (used once)': '2436', 'Unique words (used once %)': '56%', 'Unique words (per minute)': '15.3', 'Unique kanji': '1338', 'Difficulty': '9/10'}",31478,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs,anime/348/bungou-stay-dogs,https://cdn.myanimelist.net/images/anime/3/79409.jpg
,,,,,
Ichiban Ushiro no Daimaou,"{'Length (in words)': '22750', 'Words (per minute)': '79.8', 'Unique words': '3823', 'Unique words (used once)': '2079', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '13.4', 'Unique kanji': '1227', 'Difficulty': '9/10'}",7088,https://myanimelist.net/anime/7088/Ichiban_Ushiro_no_Daimaou,anime/249/ichiban-ushiro-no-daimaou,https://cdn.myanimelist.net/images/anime/11/75554.jpg
,,,,,
Ginga Nagareboshi Gin,"{'Length (in words)': '31254', 'Words (per minute)': '60.3', 'Unique words': '4064', 'Unique words (used once)': '2022', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '7.8', 'Unique kanji': '1130', 'Difficulty': '9/10'}",589,https://myanimelist.net/anime/589/Ginga_Nagareboshi_Gin,anime/477/ginga-nagareboshi-gin,https://cdn.myanimelist.net/images/anime/3/47461.jpg
,,,,,
Toaru Majutsu no Index S2,"{'Length (in words)': '46017', 'Words (per minute)': '81.0', 'Unique words': '6068', 'Unique words (used once)': '3104', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.6', 'Unique kanji': '1460', 'Difficulty': '9/10'}",8937,https://myanimelist.net/anime/8937/Toaru_Majutsu_no_Index_II,anime/834/toaru-majutsu-no-index-s2,https://cdn.myanimelist.net/images/anime/9/75612.jpg
,,,,,
Strike the Blood,"{'Length (in words)': '43909', 'Words (per minute)': '77.5', 'Unique words': '5733', 'Unique words (used once)': '2943', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.1', 'Unique kanji': '1427', 'Difficulty': '9/10'}",18277,https://myanimelist.net/anime/18277/Strike_the_Blood,anime/557/strike-the-blood,https://cdn.myanimelist.net/images/anime/5/56163.jpg
,,,,,
Kuromukuro,"{'Length (in words)': '39293', 'Words (per minute)': '63.4', 'Unique words': '5928', 'Unique words (used once)': '3185', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '9.5', 'Unique kanji': '1425', 'Difficulty': '9/10'}",32245,https://myanimelist.net/anime/32245/Kuromukuro,anime/1461/kuromukuro,https://cdn.myanimelist.net/images/anime/12/82281.jpg
,,,,,
Joker Game,"{'Length (in words)': '18046', 'Words (per minute)': '64.0', 'Unique words': '3694', 'Unique words (used once)': '2012', 'Unique words (used once %)': '54%', 'Unique words (per minute)': '13.1', 'Unique kanji': '1295', 'Difficulty': '9/10'}",31405,https://myanimelist.net/anime/31405/Joker_Game,anime/684/joker-game,https://cdn.myanimelist.net/images/anime/9/77523.jpg
,,,,,
Nejimaki Seirei Senki: Tenkyou no Alderamin,"{'Length (in words)': '26227', 'Words (per minute)': '85.2', 'Unique words': '4814', 'Unique words (used once)': '2657', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '15.6', 'Unique kanji': '1364', 'Difficulty': '9/10'}",31764,https://myanimelist.net/anime/31764/Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,anime/380/nejimaki-seirei-senki-tenkyou-no-alderamin,https://cdn.myanimelist.net/images/anime/11/79531.jpg
,,,,,
Kyoukaisenjou no Horizon,"{'Length (in words)': '26922', 'Words (per minute)': '84.9', 'Unique words': '4316', 'Unique words (used once)': '2179', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '13.6', 'Unique kanji': '1265', 'Difficulty': '9/10'}",10456,https://myanimelist.net/anime/10456/Kyoukaisenjou_no_Horizon,anime/1550/kyoukaisenjou-no-horizon,https://cdn.myanimelist.net/images/anime/6/79598.jpg
,,,,,
Black Lagoon,"{'Length (in words)': '22080', 'Words (per minute)': '78.6', 'Unique words': '4731', 'Unique words (used once)': '2818', 'Unique words (used once %)': '59%', 'Unique words (per minute)': '16.8', 'Unique kanji': '1305', 'Difficulty': '9/10'}",889,https://myanimelist.net/anime/889/Black_Lagoon,anime/358/black-lagoon,https://cdn.myanimelist.net/images/anime/4/25596.jpg
,,,,,
Juusenshi Gulkeeva,"{'Length (in words)': '38360', 'Words (per minute)': '63.6', 'Unique words': '4091', 'Unique words (used once)': '1904', 'Unique words (used once %)': '46%', 'Unique words (per minute)': '6.7', 'Unique kanji': '1220', 'Difficulty': '9/10'}",3099,https://myanimelist.net/anime/3099/Juusenshi_Gulkeeva,anime/198/juusenshi-gulkeeva,https://cdn.myanimelist.net/images/anime/9/52271.jpg
,,,,,
Boku no Hero Academia S2,"{'Length (in words)': '45935', 'Words (per minute)': '77.7', 'Unique words': '6304', 'Unique words (used once)': '3062', 'Unique words (used once %)': '48%', 'Unique words (per minute)': '10.6', 'Unique kanji': '1410', 'Difficulty': '9/10'}",33486,https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season,anime/337/boku-no-hero-academia-s2,https://cdn.myanimelist.net/images/anime/12/85221.jpg
,,,,,
One Punch Man,"{'Length (in words)': '22515', 'Words (per minute)': '77.2', 'Unique words': '4348', 'Unique words (used once)': '2426', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '14.9', 'Unique kanji': '1245', 'Difficulty': '9/10'}",30276,https://myanimelist.net/anime/30276/One_Punch_Man,anime/1581/one-punch-man,https://cdn.myanimelist.net/images/anime/12/76049.jpg
,,,,,
Higurashi no Naku Koro ni Kai,"{'Length (in words)': '45581', 'Words (per minute)': '77.9', 'Unique words': '5871', 'Unique words (used once)': '3048', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '10.0', 'Unique kanji': '1411', 'Difficulty': '9/10'}",1889,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai,anime/573/higurashi-no-naku-koro-ni-kai,https://cdn.myanimelist.net/images/anime/12/14114.jpg
,,,,,
Shin Chuuka Ichiban!,"{'Length (in words)': '23503', 'Words (per minute)': '81.7', 'Unique words': '4154', 'Unique words (used once)': '2142', 'Unique words (used once %)': '51%', 'Unique words (per minute)': '14.4', 'Unique kanji': '1327', 'Difficulty': '9/10'}",39194,https://myanimelist.net/anime/39194/Shin_Chuuka_Ichiban,anime/780/shin-chuuka-ichiban,https://cdn.myanimelist.net/images/anime/1697/113900.jpg
,,,,,
Vinland Saga,"{'Length (in words)': '32442', 'Words (per minute)': '58.4', 'Unique words': '5495', 'Unique words (used once)': '2951', 'Unique words (used once %)': '53%', 'Unique words (per minute)': '9.9', 'Unique kanji': '1327', 'Difficulty': '9/10'}",37521,https://myanimelist.net/anime/37521/Vinland_Saga,anime/29/vinland-saga,https://cdn.myanimelist.net/images/anime/1500/103005.jpg
,,,,,
Busou Renkin,"{'Length (in words)': '42433', 'Words (per minute)': '68.7', 'Unique words': '5378', 'Unique words (used once)': '2651', 'Unique words (used once %)': '49%', 'Unique words (per minute)': '8.7', 'Unique kanji': '1350', 'Difficulty': '9/10'}",1536,https://myanimelist.net/anime/1536/Busou_Renkin,anime/425/busou-renkin,https://cdn.myanimelist.net/images/anime/6/75566.jpg
,,,,,
Heybot!,"{'Length (in words)': '99204', 'Words (per minute)': '83.1', 'Unique words': '10933', 'Unique words (used once)': '5172', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '9.1', 'Unique kanji': '1793', 'Difficulty': '9/10'}",33434,https://myanimelist.net/anime/33434/Heybot,anime/472/heybot,https://cdn.myanimelist.net/images/anime/12/82258.jpg
,,,,,
Sousei No Onmyouji,"{'Length (in words)': '71420', 'Words (per minute)': '56.4', 'Unique words': '6686', 'Unique words (used once)': '3111', 'Unique words (used once %)': '46%', 'Unique words (per minute)': '5.2', 'Unique kanji': '1619', 'Difficulty': '9/10'}",32105,https://myanimelist.net/anime/32105/Sousei_no_Onmyouji,anime/1529/sousei-no-onmyouji,https://cdn.myanimelist.net/images/anime/12/79556.jpg
,,,,,
Owari no Seraph,"{'Length (in words)': '34913', 'Words (per minute)': '62.0', 'Unique words': '3676', 'Unique words (used once)': '1652', 'Unique words (used once %)': '44%', 'Unique words (per minute)': '6.5', 'Unique kanji': '1106', 'Difficulty': '9/10'}",26243,https://myanimelist.net/anime/26243/Owari_no_Seraph,anime/546/owari-no-seraph,https://cdn.myanimelist.net/images/anime/5/73474.jpg
,,,,,
Cross Ange: Tenshi to Ryuu no Rondo,"{'Length (in words)': '39244', 'Words (per minute)': '66.0', 'Unique words': '5173', 'Unique words (used once)': '2634', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '8.7', 'Unique kanji': '1393', 'Difficulty': '9/10'}",25731,https://myanimelist.net/anime/25731/Cross_Ange__Tenshi_to_Ryuu_no_Rondo,anime/298/cross-ange-tenshi-to-ryuu-no-rondo,https://cdn.myanimelist.net/images/anime/2/67515.jpg
,,,,,
Mobile Suit Gundam ZZ,"{'Length (in words)': '84069', 'Words (per minute)': '57.9', 'Unique words': '6720', 'Unique words (used once)': '3076', 'Unique words (used once %)': '45%', 'Unique words (per minute)': '4.6', 'Unique kanji': '1400', 'Difficulty': '9/10'}",86,https://myanimelist.net/anime/86/Mobile_Suit_Gundam_ZZ,anime/1570/mobile-suit-gundam-zz,https://cdn.myanimelist.net/images/anime/1848/91078.jpg
,,,,,
Bungou Stay Dogs S3,"{'Length (in words)': '20432', 'Words (per minute)': '72.0', 'Unique words': '3889', 'Unique words (used once)': '2165', 'Unique words (used once %)': '55%', 'Unique words (per minute)': '13.7', 'Unique kanji': '1253', 'Difficulty': '9/10'}",38003,https://myanimelist.net/anime/38003/Bungou_Stray_Dogs_3rd_Season,anime/194/bungou-stay-dogs-s3,https://cdn.myanimelist.net/images/anime/1037/100463.jpg
,,,,,
Zegapain,"{'Length (in words)': '40051', 'Words (per minute)': '65.6', 'Unique words': '5027', 'Unique words (used once)': '2515', 'Unique words (used once %)': '50%', 'Unique words (per minute)': '8.2', 'Unique kanji': '1317', 'Difficulty': '9/10'}",878,https://myanimelist.net/anime/878/Zegapain,anime/210/zegapain,https://cdn.myanimelist.net/images/anime/6/76949.jpg
,,,,,
Devil Survivor 2 The Animation,"{'Length (in words)': '21467', 'Words (per minute)': '57.3', 'Unique words': '3017', 'Unique words (used once)': '1447', 'Unique words (used once %)': '47%', 'Unique words (per minute)': '8.0', 'Unique kanji': '1006', 'Difficulty': '9/10'}",16512,https://myanimelist.net/anime/16512/Devil_Survivor_2_The_Animation,anime/1523/devil-survivor-2-the-animation,https://cdn.myanimelist.net/images/anime/11/47191.jpg
